15	3	3	2	1	4	4	4	4	3	3	4	3	4	2	1	1	2	1
27	3	3	3	4	3	3	4	3	4	3	2	2	2	3	2	1	1	1
35	1	1	2	2	3	3	1	1	1	3	4	4	2	2	2	1	4	2
37	2	2	2	1	1	1	2	1	2	4	4	4	4	4	4	1	4	4
102	1	1	1	1	1	1	1	2	1	4	4	4	4	4	4	4	4	4
136	2	2	2	3	2	3	3	3	4	4	4	3	4	4	4	4	4	3
151	1	1	1	1	1	1	1	1	2	2	2	2	2	3	3	3	3	3
174	2	2	2	2	3	3	3	3	2	3	3	2	4	3	3	3	2	2
203	3	3	3	3	3	3	4	3	3	1	1	1	1	1	1	1	1	1
217	2	2	2	2	2	2	3	2	2	3	3	2	3	3	4	3	2	2
222	1	2	1	1	4	1	2	2	1	2	2	2	2	1	2	1	1	2
224	1	1	1	1	1	1	3	3	3	3	3	3	2	3	3	2	2	4
235	2	3	2	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2
251	1	1	1	1	1	1	1	1	1	1	99	2	1	99	99	1	3	1
252	2	2	1	3	1	2	2	2	3	1	2	2	1	2	2	1	1	1
270	2	2	2	1	1	1	2	2	3	3	3	3	2	3	3	2	2	3
339	2	2	3	3	3	3	4	4	3	4	3	99	4	4	4	4	4	3
351	3	2	4	4	2	4	4	3	3	1	1	1	1	1	1	1	1	1
360	2	2	2	1	1	2	3	3	3	3	2	1	2	3	2	1	1	2
381	2	2	2	4	3	4	4	4	4	2	2	2	1	2	3	2	2	2
424	2	2	2	4	3	2	3	2	3	2	2	3	3	3	3	2	3	2
473	2	2	2	3	3	2	2	4	3	2	2	2	2	2	2	2	2	2
516	2	2	3	3	3	4	4	4	4	1	1	1	1	1	1	1	1	1
549	1	2	2	2	3	4	4	4	4	2	1	2	2	1	2	2	1	1
580	3	3	2	4	4	3	4	4	3	3	3	2	3	2	2	2	2	2
589	2	1	1	1	1	3	3	2	3	3	3	2	3	2	99	1	1	2
606	2	2	2	1	2	2	4	2	3	4	4	4	4	4	4	4	4	4
609	1	1	1	1	1	1	1	1	1	2	2	99	1	3	3	1	3	4
675	3	2	2	1	1	2	3	3	2	1	1	1	2	2	2	1	1	1
706	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1
720	2	2	2	3	3	3	3	3	3	1	1	1	1	1	1	1	2	2
745	1	1	1	2	2	1	2	2	2	2	2	2	3	3	3	3	3	2
771	1	2	4	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4
794	1	2	2	1	2	2	4	2	2	3	3	3	3	2	3	2	2	1
821	1	1	1	1	1	1	2	2	2	4	2	2	4	3	3	3	3	2
868	2	2	2	1	1	1	4	3	3	2	1	2	2	1	1	2	2	2
870	1	2	2	1	3	3	2	4	3	2	2	2	2	2	2	3	3	2
903	2	2	2	2	1	1	2	3	3	3	3	2	3	3	3	2	2	2
954	2	2	2	3	3	2	3	3	3	1	2	2	1	3	3	99	3	3
970	3	3	3	4	3	4	4	4	4	1	1	1	2	2	2	2	2	2
971	1	2	2	1	1	3	3	2	3	2	3	2	3	2	2	2	2	2
974	2	3	2	3	2	2	4	4	4	2	1	3	2	1	2	2	1	2
1014	4	3	4	2	2	2	4	3	4	3	2	2	3	2	4	2	1	2
1016	1	1	1	3	2	1	2	2	2	4	4	4	4	4	4	2	4	3
1039	2	3	2	1	1	1	4	4	4	3	2	3	2	3	2	2	2	2
1041	2	1	1	1	1	3	3	3	2	3	3	3	3	99	2	1	1	1
1059	2	2	2	2	2	3	2	2	3	1	2	2	1	2	2	1	2	1
1086	2	3	2	2	1	2	2	3	2	1	1	2	1	1	2	1	1	1
1095	1	1	2	1	1	1	2	2	2	4	3	3	4	4	3	4	3	2
1105	1	2	2	4	1	3	4	3	4	1	2	1	4	4	4	3	3	99
1117	2	1	1	1	2	1	2	2	2	2	2	3	2	2	3	2	3	2
1146	2	2	2	1	3	4	4	4	4	2	2	2	2	2	99	1	2	2
1150	3	1	2	2	2	2	3	3	4	99	1	3	3	2	3	1	1	1
1159	1	1	1	1	2	2	1	1	1	1	1	3	3	3	4	1	1	2
1189	2	2	1	1	1	1	3	2	2	4	4	4	4	4	4	4	4	4
1200	2	2	2	3	2	2	3	3	4	1	3	2	2	2	1	1	1	2
1203	2	2	1	2	3	1	3	3	2	2	2	2	3	2	2	2	2	2
1209	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1
1215	1	3	3	2	1	1	4	4	4	4	3	2	3	3	4	2	2	3
1244	2	2	2	3	3	3	2	3	3	2	2	2	2	2	2	2	2	2
1247	2	2	2	2	2	2	2	2	2	4	3	3	4	2	2	2	2	3
1271	1	1	1	1	1	1	3	1	1	2	2	3	3	2	3	1	1	1
1289	2	2	2	3	3	3	2	3	3	2	2	1	1	1	1	1	1	2
1307	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3
1336	2	2	2	1	2	1	2	2	1	3	3	3	3	4	4	2	3	2
1360	2	3	3	4	3	3	2	3	2	2	2	2	2	3	2	2	2	2
1377	2	1	1	2	2	1	3	2	1	1	2	2	3	3	4	2	3	4
1379	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2
1382	1	2	1	2	3	3	1	1	1	4	99	4	2	4	4	2	99	2
1384	1	1	1	1	1	1	1	1	1	4	3	4	4	3	4	4	3	4
1387	1	1	1	1	1	1	4	4	4	2	3	2	1	99	3	1	1	1
1467	1	1	2	3	1	1	3	1	2	4	4	4	4	4	4	2	4	3
1481	1	1	1	2	1	1	3	3	3	1	3	2	1	3	2	1	2	1
1489	1	1	1	1	1	1	4	3	2	1	2	2	1	2	2	1	2	2
1518	2	2	2	3	3	3	4	4	3	3	3	1	2	2	1	1	1	1
1545	1	1	1	1	1	1	4	3	2	1	2	2	1	2	2	1	2	2
1559	1	1	1	2	1	2	2	3	3	3	2	2	4	3	4	2	2	2
1568	1	2	2	1	2	1	3	1	2	2	3	3	4	3	3	4	3	3
1588	2	2	2	2	2	2	3	2	2	2	2	1	2	2	1	2	1	2
1663	3	3	3	4	4	4	4	4	3	1	2	3	2	2	3	2	2	2
1670	2	2	2	3	3	3	4	3	3	1	2	2	99	2	2	1	2	2
1677	2	2	3	4	2	4	3	2	2	3	2	4	4	3	4	3	3	2
1685	2	3	3	1	3	1	3	4	2	2	3	3	3	3	3	2	2	2
1688	2	2	2	4	3	4	4	3	3	2	3	4	2	3	4	2	2	2
1708	2	2	2	3	3	3	3	2	2	1	1	2	1	1	2	1	1	1
1713	2	2	2	3	2	2	2	2	3	2	2	1	2	2	2	2	3	2
1764	2	2	2	3	1	1	4	2	2	3	3	4	3	3	4	2	4	3
1779	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1
1788	2	3	2	3	2	3	3	3	2	1	2	3	3	2	2	2	1	3
1807	4	2	2	1	1	1	4	2	3	4	4	4	4	4	4	3	4	3
1813	2	1	2	1	1	2	2	3	2	2	2	2	2	2	2	2	2	2
1834	2	2	2	3	3	2	4	3	3	1	1	1	1	2	1	1	1	1
1872	2	2	2	2	3	3	3	4	3	2	2	2	1	1	2	1	1	1
1897	2	2	2	3	3	2	3	2	2	1	1	2	1	1	1	1	1	2
1944	3	3	2	3	2	3	4	4	3	2	3	2	2	2	2	1	2	2
1946	3	3	3	3	2	3	4	4	3	3	3	3	2	3	3	1	1	2
2014	1	2	2	3	2	3	3	1	3	2	2	2	2	3	3	2	2	1
2042	1	1	2	1	2	1	1	1	1	4	1	4	4	3	4	4	4	4
2057	3	2	3	2	3	3	4	3	3	1	1	1	3	1	2	1	1	1
2089	2	3	3	4	4	1	4	3	4	1	1	1	2	2	2	1	2	1
2099	1	1	1	1	3	1	1	1	1	99	99	3	3	3	3	99	2	2
2107	1	1	1	1	1	1	1	1	1	3	3	4	4	4	4	2	2	2
2125	2	2	2	3	3	3	3	3	3	1	2	1	3	2	1	1	2	1
2130	1	1	1	2	2	1	1	1	1	2	3	2	3	2	2	3	3	3
2145	1	2	1	2	2	3	2	3	2	2	1	1	2	2	2	2	1	2
2147	3	3	2	2	1	2	4	3	2	2	2	2	3	2	3	1	2	2
2151	1	2	2	2	1	3	2	4	2	2	3	2	2	3	1	1	1	1
2179	1	1	1	2	1	1	2	1	1	2	4	4	4	4	4	2	4	1
2182	2	2	2	3	3	1	4	4	3	1	1	1	1	1	1	1	1	1
2216	3	3	3	2	3	3	3	3	3	1	1	1	1	1	1	1	1	1
2285	1	1	1	1	1	2	1	1	2	3	3	3	99	3	3	99	3	2
2290	1	1	2	1	1	1	4	3	4	2	3	3	3	4	4	4	3	3
2322	2	1	1	1	1	2	4	2	2	2	3	1	3	3	1	1	3	1
2330	2	2	2	3	3	3	3	4	2	3	3	3	4	3	3	2	2	3
2374	1	2	2	1	1	1	2	3	2	1	1	2	1	1	2	2	1	2
2397	2	3	3	2	2	3	4	4	4	1	2	1	1	2	1	2	2	1
2423	1	2	2	1	1	2	3	2	2	3	3	3	1	1	2	1	2	1
2437	1	1	1	1	1	1	1	1	1	3	2	3	2	2	4	3	2	2
2446	3	3	4	4	4	4	4	4	4	99	3	2	2	2	1	2	1	2
2468	1	2	2	4	4	3	4	4	3	1	1	2	1	1	1	1	1	1
2488	1	1	1	1	1	1	2	2	2	3	2	2	3	2	2	2	2	1
2527	2	2	2	2	1	1	2	3	3	1	2	2	1	2	2	1	2	1
2532	2	2	2	1	1	1	2	2	2	3	3	3	3	3	3	2	2	3
2533	2	2	2	2	1	3	4	4	3	2	2	2	2	2	2	2	2	2
2536	2	2	2	2	3	4	2	2	2	3	3	3	3	4	3	3	2	3
2562	3	4	3	3	3	3	4	3	2	1	1	1	1	1	1	1	1	1
2595	3	3	3	4	4	4	4	4	4	1	1	1	1	2	1	1	1	1
2601	2	2	2	1	2	2	2	2	2	2	2	2	3	3	3	3	2	2
2605	1	1	2	1	1	1	1	3	1	4	3	3	4	4	4	2	4	99
2630	2	1	2	1	1	1	3	1	2	2	2	2	2	2	2	2	2	2
2632	2	1	2	2	1	1	3	4	2	2	2	2	2	2	2	2	2	2
2647	2	2	2	3	3	2	4	3	4	2	1	2	1	2	1	2	2	2
2654	1	1	1	1	1	1	1	2	3	4	3	3	4	3	3	1	99	2
2662	1	1	2	1	2	2	3	2	3	2	3	3	1	1	2	2	1	2
2666	2	2	2	3	2	3	3	2	2	1	2	2	1	2	2	1	2	2
2672	2	1	2	1	3	2	3	2	2	2	3	3	2	99	2	2	1	2
2674	3	2	2	3	3	3	4	4	4	1	3	3	1	2	3	2	2	2
2680	2	3	3	1	2	2	4	4	4	4	4	3	4	4	3	4	4	2
