1	2	4.02	3
1	1	4.02	4
1	2	4.02	3
1	2	4.02	99
1	1	4.02	3
1	1	4.02	99
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	2
1	1	4.02	3
1	2	4.02	4
1	1	4.02	4
1	2	4.02	4
1	1	4.02	4
1	2	4.02	99
1	2	4.02	2
1	2	4.02	99
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	3
1	1	4.02	4
1	1	4.02	4
1	2	4.02	3
1	2	4.02	2
1	2	4.02	4
1	1	4.02	4
1	1	4.02	2
1	1	4.02	2
1	1	4.02	2
1	1	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	2
1	1	4.02	3
1	2	4.02	4
1	2	4.02	3
1	2	4.02	4
1	1	4.02	4
1	2	4.02	4
1	1	4.02	4
1	2	4.02	3
1	2	4.02	2
1	1	4.02	4
1	2	4.02	4
1	2	4.02	4
1	1	4.02	4
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	1	4.02	2
1	1	4.02	4
1	1	4.02	2
1	1	4.02	2
1	1	4.02	99
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	99
1	2	4.02	99
1	2	4.02	99
1	2	4.02	4
1	1	4.02	3
1	2	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	99
1	1	4.02	3
1	2	4.02	3
1	1	4.02	4
1	1	4.02	3
1	1	4.02	3
1	1	4.02	4
1	2	4.02	4
1	2	4.02	4
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	1	4.02	99
1	1	4.02	4
1	2	4.02	99
1	2	4.02	4
1	2	4.02	3
1	1	4.02	99
1	1	4.02	4
1	2	4.02	4
1	1	4.02	99
1	2	4.02	4
1	2	4.02	4
1	2	4.02	99
1	1	4.02	4
1	2	4.02	99
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	1	4.02	2
1	2	4.02	3
1	2	4.02	2
1	1	4.02	2
1	1	4.02	3
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	1	4.02	2
1	2	4.02	3
1	1	4.02	2
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	3
1	1	4.02	4
1	2	4.02	3
1	1	4.02	3
1	2	4.02	3
1	2	4.02	3
1	1	4.02	3
1	2	4.02	3
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	99
1	1	4.02	4
1	1	4.02	3
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	2	4.02	99
1	2	4.02	4
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	3
1	2	4.02	3
1	2	4.02	3
1	2	4.02	3
1	1	4.02	4
1	2	4.02	3
1	2	4.02	3
1	1	4.02	3
1	1	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	99
1	2	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	3
1	1	4.02	99
1	1	4.02	4
1	1	4.02	3
1	2	4.02	3
1	2	4.02	4
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	1	4.02	3
1	1	4.02	99
1	2	4.02	2
1	1	4.02	99
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	4
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	3
1	2	4.02	99
1	2	4.02	3
1	2	4.02	3
1	2	4.02	2
1	2	4.02	3
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	1	4.02	4
1	2	4.02	4
1	2	4.02	99
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	99
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	1	4.02	4
1	1	4.02	4
1	2	4.02	4
1	1	4.02	4
1	2	4.02	4
1	1	4.02	3
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	2
1	1	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	4
1	1	4.02	99
1	2	4.02	4
1	1	4.02	3
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	2	4.02	4
1	2	4.02	4
1	2	4.02	99
1	2	4.02	4
1	2	4.02	99
1	2	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	3
1	2	4.02	3
1	1	4.02	99
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	99
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	4
1	1	4.02	3
1	1	4.02	99
1	1	4.02	4
1	1	4.02	4
1	1	4.02	4
1	2	4.02	99
1	2	4.02	2
1	2	4.02	4
1	2	4.02	3
1	1	4.02	4
1	2	4.02	3
1	1	4.02	4
1	2	4.02	99
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	99
1	2	4.02	99
1	1	4.02	99
1	1	4.02	99
1	2	4.02	3
1	2	4.02	4
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	1	4.02	2
1	1	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	1	4.02	99
1	2	4.02	99
1	1	4.02	2
1	2	4.02	3
1	1	4.02	2
1	2	4.02	4
1	1	4.02	3
1	2	4.02	99
1	1	4.02	3
1	2	4.02	2
1	1	4.02	3
1	2	4.02	4
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	4
1	1	4.02	4
1	2	4.02	3
1	2	4.02	4
1	2	4.02	99
1	1	4.02	2
1	1	4.02	2
1	1	4.02	99
1	1	4.02	4
1	1	4.02	99
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	1	4.02	2
1	1	4.02	4
1	1	4.02	3
1	1	4.02	3
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	99
1	2	4.02	3
1	2	4.02	2
1	2	4.02	3
1	1	4.02	4
1	2	4.02	4
1	2	4.02	2
1	2	4.02	2
1	1	4.02	2
1	1	4.02	4
1	1	4.02	4
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	3
1	1	4.02	2
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	3
1	1	4.02	4
1	2	4.02	3
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	1	4.02	3
1	1	4.02	99
1	2	4.02	4
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	2	4.02	4
1	2	4.02	4
1	2	4.02	99
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	2	4.02	4
1	1	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	1	4.02	2
1	1	4.02	4
1	2	4.02	99
1	1	4.02	4
1	2	4.02	3
1	2	4.02	4
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	2	4.02	3
1	2	4.02	4
1	2	4.02	3
1	2	4.02	2
1	1	4.02	3
1	1	4.02	4
1	1	4.02	2
1	1	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	1	4.02	2
1	1	4.02	2
1	1	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	3
1	2	4.02	4
1	1	4.02	99
1	2	4.02	2
1	1	4.02	4
1	2	4.02	3
1	1	4.02	99
1	1	4.02	4
1	1	4.02	4
1	2	4.02	4
1	2	4.02	2
1	2	4.02	4
1	2	4.02	3
1	1	4.02	4
1	2	4.02	3
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	1	4.02	4
1	2	4.02	4
1	1	4.02	4
1	1	4.02	4
1	1	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	99
1	2	4.02	2
1	1	4.02	99
1	2	4.02	4
1	1	4.02	3
1	2	4.02	2
1	2	4.02	99
1	2	4.02	99
1	2	4.02	3
1	2	4.02	2
1	2	4.02	3
1	1	4.02	4
1	1	4.02	3
1	2	4.02	99
1	2	4.02	4
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	2	4.02	3
1	1	4.02	2
1	2	4.02	4
1	1	4.02	3
1	1	4.02	3
1	1	4.02	3
1	1	4.02	3
1	1	4.02	4
1	2	4.02	4
1	2	4.02	4
1	2	4.02	3
1	1	4.02	4
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	1	4.02	2
1	2	4.02	3
1	1	4.02	4
1	2	4.02	99
1	2	4.02	2
1	1	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	1	4.02	4
1	2	4.02	3
1	2	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	4
1	1	4.02	3
1	2	4.02	4
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	99
1	2	4.02	3
1	1	4.02	3
1	2	4.02	2
1	1	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	1	4.02	99
1	1	4.02	4
1	2	4.02	99
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	3
1	1	4.02	4
1	2	4.02	99
1	2	4.02	2
1	1	4.02	99
1	1	4.02	4
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	2
1	1	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	4
1	1	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	3
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	1	4.02	2
1	2	4.02	99
1	1	4.02	2
1	1	4.02	2
1	1	4.02	99
1	1	4.02	4
1	1	4.02	4
1	1	4.02	4
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	99
1	2	4.02	2
1	2	4.02	4
1	1	4.02	2
1	1	4.02	2
1	2	4.02	2
1	1	4.02	3
1	1	4.02	99
1	1	4.02	2
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	99
1	2	4.02	4
1	2	4.02	3
1	1	4.02	3
1	2	4.02	3
1	1	4.02	3
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	1	4.02	99
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	2
1	1	4.02	2
1	2	4.02	99
1	2	4.02	3
1	1	4.02	4
1	1	4.02	4
1	2	4.02	2
1	2	4.02	4
1	2	4.02	99
1	2	4.02	2
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	99
1	1	4.02	2
1	1	4.02	4
1	2	4.02	4
1	1	4.02	4
1	2	4.02	3
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	3
1	2	4.02	99
1	1	4.02	2
1	2	4.02	3
1	2	4.02	99
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	1	4.02	3
1	1	4.02	3
1	2	4.02	4
1	1	4.02	3
1	2	4.02	2
1	2	4.02	99
1	2	4.02	3
1	2	4.02	3
1	2	4.02	99
1	2	4.02	4
1	2	4.02	2
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	3
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	1	4.02	4
1	2	4.02	4
1	2	4.02	2
1	1	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	4
1	2	4.02	4
1	2	4.02	3
1	1	4.02	3
1	2	4.02	3
1	2	4.02	4
1	2	4.02	99
1	2	4.02	3
1	2	4.02	3
1	2	4.02	3
1	2	4.02	3
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	4
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	99
1	1	4.02	4
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	1	4.02	99
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	3
1	1	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	3
1	2	4.02	3
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	3
1	1	4.02	4
1	2	4.02	4
1	1	4.02	3
1	1	4.02	3
1	1	4.02	4
1	2	4.02	3
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	99
1	1	4.02	4
1	1	4.02	2
1	1	4.02	3
1	2	4.02	2
1	2	4.02	99
1	1	4.02	4
1	2	4.02	3
1	1	4.02	4
1	1	4.02	4
1	2	4.02	99
1	2	4.02	4
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	2	4.02	99
1	2	4.02	2
1	2	4.02	2
1	2	4.02	3
1	2	4.02	3
1	1	4.02	2
1	2	4.02	3
1	2	4.02	4
1	2	4.02	2
1	2	4.02	99
1	1	4.02	2
1	1	4.02	3
1	2	4.02	3
1	2	4.02	3
1	2	4.02	3
1	1	4.02	4
1	1	4.02	4
1	1	4.02	2
1	2	4.02	3
1	1	4.02	4
1	2	4.02	4
1	2	4.02	4
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	99
1	1	4.02	3
1	1	4.02	4
1	1	4.02	2
1	2	4.02	2
1	2	4.02	99
1	1	4.02	2
1	2	4.02	2
1	1	4.02	2
1	2	4.02	4
1	2	4.02	2
1	2	4.02	99
1	1	4.02	4
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	2	4.02	2
1	1	4.02	3
1	2	4.02	2
1	1	4.02	4
1	1	4.02	4
1	2	4.02	99
1	1	4.02	4
1	1	4.02	99
1	2	4.02	3
1	2	4.02	2
1	1	4.02	2
1	2	4.02	2
1	2	4.02	2
1	1	4.02	4
1	1	4.02	3
1	2	4.02	3
1	1	4.02	2
1	1	4.02	4
2	2	3.65	3
2	1	3.65	4
2	1	3.65	4
2	2	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	3
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	2	3.65	2
2	1	3.65	99
2	2	3.65	3
2	1	3.65	4
2	1	3.65	4
2	2	3.65	3
2	2	3.65	2
2	1	3.65	3
2	2	3.65	2
2	1	3.65	3
2	1	3.65	99
2	2	3.65	3
2	2	3.65	3
2	2	3.65	3
2	2	3.65	99
2	1	3.65	99
2	2	3.65	99
2	2	3.65	2
2	1	3.65	3
2	2	3.65	3
2	2	3.65	3
2	2	3.65	4
2	2	3.65	4
2	1	3.65	4
2	2	3.65	4
2	1	3.65	4
2	2	3.65	3
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	2	3.65	4
2	2	3.65	2
2	1	3.65	4
2	2	3.65	3
2	1	3.65	4
2	2	3.65	3
2	1	3.65	2
2	1	3.65	3
2	2	3.65	4
2	2	3.65	4
2	2	3.65	2
2	2	3.65	2
2	2	3.65	99
2	2	3.65	2
2	2	3.65	4
2	2	3.65	3
2	1	3.65	4
2	1	3.65	99
2	2	3.65	3
2	1	3.65	4
2	99	3.65	4
2	1	3.65	2
2	1	3.65	4
2	2	3.65	99
2	1	3.65	4
2	2	3.65	4
2	2	3.65	4
2	2	3.65	4
2	2	3.65	99
2	2	3.65	99
2	2	3.65	4
2	1	3.65	2
2	1	3.65	4
2	1	3.65	4
2	2	3.65	2
2	1	3.65	4
2	2	3.65	99
2	2	3.65	2
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	2	3.65	4
2	2	3.65	2
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	2	3.65	4
2	1	3.65	4
2	2	3.65	3
2	2	3.65	3
2	2	3.65	3
2	2	3.65	2
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	1	3.65	2
2	2	3.65	2
2	2	3.65	2
2	2	3.65	2
2	2	3.65	2
2	2	3.65	2
2	1	3.65	2
2	1	3.65	3
2	1	3.65	99
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	2	3.65	2
2	1	3.65	3
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	2	3.65	4
2	2	3.65	3
2	99	3.65	99
2	99	3.65	99
2	2	3.65	2
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	2	3.65	4
2	1	3.65	4
2	2	3.65	4
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	2	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	3
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	2	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	2	3.65	2
2	2	3.65	3
2	1	3.65	2
2	2	3.65	99
2	2	3.65	99
2	1	3.65	4
2	2	3.65	99
2	1	3.65	4
2	1	3.65	4
2	2	3.65	2
2	2	3.65	99
2	1	3.65	3
2	1	3.65	3
2	1	3.65	4
2	2	3.65	3
2	1	3.65	4
2	1	3.65	4
2	2	3.65	2
2	1	3.65	3
2	1	3.65	99
2	1	3.65	4
2	1	3.65	99
2	1	3.65	4
2	2	3.65	99
2	2	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	3
2	1	3.65	3
2	1	3.65	99
2	1	3.65	3
2	2	3.65	2
2	1	3.65	3
2	2	3.65	3
2	2	3.65	4
2	1	3.65	4
2	2	3.65	3
2	1	3.65	4
2	1	3.65	3
2	1	3.65	3
2	1	3.65	4
2	1	3.65	3
2	1	3.65	3
2	2	3.65	2
2	1	3.65	3
2	1	3.65	3
2	1	3.65	3
2	1	3.65	3
2	2	3.65	3
2	99	3.65	3
2	1	3.65	99
2	1	3.65	99
2	1	3.65	99
2	1	3.65	3
2	1	3.65	99
2	1	3.65	99
2	1	3.65	99
2	1	3.65	2
2	1	3.65	99
2	2	3.65	4
2	2	3.65	99
2	2	3.65	4
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	2	3.65	2
2	1	3.65	2
2	1	3.65	2
2	2	3.65	4
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	1	3.65	2
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	99
2	2	3.65	99
2	2	3.65	3
2	1	3.65	4
2	1	3.65	99
2	2	3.65	99
2	2	3.65	2
2	2	3.65	4
2	1	3.65	2
2	1	3.65	3
2	1	3.65	2
2	2	3.65	2
2	1	3.65	99
2	1	3.65	2
2	2	3.65	4
2	2	3.65	2
2	2	3.65	2
2	2	3.65	3
2	2	3.65	4
2	2	3.65	2
2	2	3.65	4
2	1	3.65	99
2	1	3.65	3
2	2	3.65	4
2	2	3.65	99
2	2	3.65	2
2	2	3.65	2
2	1	3.65	3
2	1	3.65	3
2	1	3.65	99
2	2	3.65	2
2	2	3.65	99
2	2	3.65	2
2	2	3.65	2
2	2	3.65	99
2	2	3.65	99
2	2	3.65	2
2	2	3.65	99
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	99
2	1	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	3
2	1	3.65	4
2	2	3.65	99
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	4
2	1	3.65	3
2	2	3.65	4
2	1	3.65	4
2	1	3.65	99
2	1	3.65	99
2	1	3.65	99
