30503	3	3	3	4	1	99	3	1	4	99	1
30503	3	2	2	3	2	3	3	2	3	2	1
30503	3	3	3	3	2	3	3	2	3	2	1
30503	4	4	3	3	3	3	2	2	2	2	1
30503	2	2	2	2	2	2	3	3	3	3	1
30503	3	2	3	3	3	3	2	2	2	2	1
30503	2	2	3	3	2	3	2	2	3	2	1
30503	3	3	2	3	3	2	2	2	2	3	1
30503	3	3	99	3	3	2	3	2	2	3	1
30503	2	1	1	4	3	4	1	1	2	1	1
30503	2	2	3	4	3	4	1	1	2	1	1
30503	3	3	2	4	4	4	1	1	1	1	1
30503	4	4	3	3	4	3	2	2	1	2	1
30503	4	4	2	3	3	2	3	2	2	3	1
30503	3	2	3	3	3	3	1	2	2	2	1
30503	3	3	2	3	2	3	2	2	3	2	1
30504	2	3	3	3	3	3	2	2	2	2	1
30504	3	4	3	3	3	99	2	2	2	99	1
30504	3	2	2	3	3	2	3	2	2	3	1
30504	3	3	2	4	3	4	1	1	2	1	1
30504	4	3	4	3	4	3	2	2	1	2	1
30504	1	1	1	1	3	3	1	4	2	2	1
30504	4	4	4	2	1	1	3	3	4	4	1
30504	2	2	3	3	3	2	2	2	2	3	1
30504	1	3	2	2	3	1	3	3	2	4	1
30504	4	3	4	4	3	4	3	1	2	1	1
30506	4	3	4	3	2	3	2	2	3	2	1
30506	2	3	3	3	3	3	1	2	2	2	1
30506	4	3	2	3	3	2	2	2	2	3	1
30506	1	2	1	4	3	3	1	1	2	2	1
30506	2	3	3	4	4	4	1	1	1	1	1
30506	1	2	1	3	3	3	99	2	2	2	1
30506	1	3	99	4	4	3	1	1	1	2	1
30506	2	2	1	4	4	4	1	1	1	1	1
30506	2	4	4	4	1	3	2	1	4	2	1
30506	3	2	2	4	3	4	1	1	2	1	1
30506	2	2	2	3	3	3	1	2	2	2	1
30506	2	2	2	4	3	3	1	1	2	2	1
30506	2	3	2	4	3	4	1	1	2	1	1
30506	2	3	2	4	4	4	1	1	1	1	1
30506	1	1	1	4	4	4	1	1	1	1	1
30506	2	3	2	4	3	4	1	1	2	1	1
30506	2	2	2	4	4	4	2	1	1	1	1
30506	2	2	2	3	3	3	2	2	2	2	1
30508	3	3	2	2	1	1	4	3	4	4	1
30508	3	3	2	3	3	3	2	2	2	2	1
30508	1	2	2	3	2	3	2	2	3	2	1
30508	3	3	3	3	4	3	1	2	1	2	1
30508	1	1	2	3	1	1	4	2	4	4	1
30508	3	4	2	3	3	99	99	2	2	99	1
30508	3	3	3	3	3	3	2	2	2	2	1
30508	2	2	2	3	3	3	1	2	2	2	1
30508	2	1	1	3	2	3	2	2	3	2	1
30508	3	2	2	3	2	2	3	2	3	3	1
30508	2	2	2	3	3	3	2	2	2	2	1
30508	2	2	2	4	4	4	1	1	1	1	1
30508	2	2	1	4	99	4	1	1	99	1	1
30508	3	3	3	3	3	2	3	2	2	3	1
30508	3	2	3	3	2	3	2	2	3	2	1
30508	3	3	3	3	3	3	2	2	2	2	1
30508	1	3	1	3	3	3	2	2	2	2	1
30508	3	3	3	3	4	2	2	2	1	3	1
30510	2	1	1	3	3	3	2	2	2	2	1
30510	3	4	3	3	3	3	2	2	2	2	1
30510	2	1	1	3	3	4	2	2	2	1	1
30510	1	2	1	4	3	3	1	1	2	2	1
30510	1	1	1	4	4	4	1	1	1	1	1
30510	1	2	2	4	4	4	2	1	1	1	1
30510	2	1	99	3	3	2	2	2	2	3	1
30510	4	4	3	3	1	3	99	2	4	2	1
30510	2	3	2	3	3	3	3	2	2	2	1
30510	2	4	2	4	4	4	1	1	1	1	1
30510	2	2	2	3	4	4	1	2	1	1	1
30510	3	3	2	3	3	3	2	2	2	2	1
30510	2	3	2	3	2	3	2	2	3	2	1
30510	3	3	3	3	3	4	1	2	2	1	1
60501	1	2	2	2	2	3	3	3	3	2	1
60501	1	1	1	4	4	4	1	1	1	1	1
60501	2	1	3	4	4	4	1	1	1	1	1
60501	2	3	2	3	3	3	2	2	2	2	1
60501	3	3	2	3	4	2	2	2	1	3	1
60501	1	1	1	4	4	99	1	1	1	99	1
60501	2	3	2	3	3	3	1	2	2	2	1
60501	2	2	1	4	4	4	1	1	1	1	1
60501	1	3	2	4	4	4	1	1	1	1	1
60501	3	3	3	3	3	3	2	2	2	2	1
60501	2	3	2	3	3	3	2	2	2	2	1
60501	3	2	2	3	3	3	2	2	2	2	1
60501	2	2	1	3	2	99	2	2	3	99	1
60501	3	2	3	3	3	3	2	2	2	2	1
60501	3	2	3	4	2	3	99	1	3	2	1
60501	3	4	3	3	3	3	2	2	2	2	1
60501	2	3	1	3	3	3	2	2	2	2	1
70501	1	2	1	4	4	3	2	1	1	2	1
70501	2	3	2	4	3	4	1	1	2	1	1
70501	3	2	3	3	3	3	2	2	2	2	1
70501	3	3	2	4	4	3	1	1	1	2	1
70501	3	3	4	3	2	1	2	2	3	4	1
70501	2	1	2	3	3	3	1	2	2	2	1
70501	1	1	2	4	4	4	1	1	1	1	1
70501	2	3	2	4	3	4	1	1	2	1	1
70501	2	1	3	99	2	1	3	99	3	4	1
70501	2	3	3	3	3	4	1	2	2	1	1
70501	2	3	2	3	2	3	2	2	3	2	1
70501	2	2	1	3	2	3	4	2	3	2	1
70501	2	2	2	4	4	4	1	1	1	1	1
70501	3	3	3	3	3	3	1	2	2	2	1
70501	1	2	1	4	3	4	1	1	2	1	1
70501	2	3	3	4	4	4	1	1	1	1	1
80501	3	3	3	3	3	4	1	2	2	1	1
80501	3	3	3	3	3	3	2	2	2	2	1
80501	3	3	2	2	3	3	2	3	2	2	1
80501	4	4	4	3	2	1	3	2	3	4	1
80501	2	2	2	3	3	3	2	2	2	2	1
80501	3	3	3	3	4	3	1	2	1	2	1
80501	3	3	3	3	3	3	2	2	2	2	1
80501	3	3	3	4	3	3	1	1	2	2	1
80501	2	3	2	3	3	2	2	2	2	3	1
80501	2	2	2	3	3	3	2	2	2	2	1
80501	3	2	2	3	2	4	2	2	3	1	1
80501	3	3	3	3	99	3	2	2	99	2	1
80501	1	2	1	4	4	4	2	1	1	1	1
80501	4	2	4	3	3	99	99	2	2	99	1
80501	1	1	1	4	3	3	2	1	2	2	1
80501	2	1	2	3	3	3	3	2	2	2	1
80501	3	4	2	99	2	2	3	99	3	3	1
80501	3	3	2	3	3	3	2	2	2	2	1
80501	4	3	4	3	3	3	1	2	2	2	1
80501	3	4	3	3	3	3	2	2	2	2	1
80501	3	3	3	4	3	3	2	1	2	2	1
80501	3	3	4	3	3	3	2	2	2	2	1
80501	1	2	1	4	99	4	1	1	99	1	1
80501	3	3	3	3	3	3	2	2	2	2	1
80501	4	4	4	3	2	2	4	2	3	3	1
80501	4	3	4	3	2	3	3	2	3	2	1
80502	1	2	1	3	2	3	2	2	3	2	1
80502	3	3	4	3	3	3	2	2	2	2	1
80502	2	2	2	4	4	3	1	1	1	2	1
80502	3	1	3	3	3	3	2	2	2	2	1
80502	1	2	3	4	3	3	2	1	2	2	1
80502	1	3	1	3	3	2	2	2	2	3	1
80502	3	3	4	3	3	3	2	2	2	2	1
80502	4	3	4	3	2	3	2	2	3	2	1
80502	3	3	3	3	3	3	2	2	2	2	1
80502	3	3	3	3	3	3	2	2	2	2	1
80502	3	3	3	4	4	4	1	1	1	1	1
80502	2	4	1	3	3	3	1	2	2	2	1
80502	4	4	3	2	2	2	3	3	3	3	1
80502	3	4	3	3	3	3	2	2	2	2	1
80502	3	3	2	3	3	3	2	2	2	2	1
90502	1	1	1	4	4	4	1	1	1	1	1
90502	3	3	3	3	3	3	1	2	2	2	1
90502	1	2	2	3	99	3	3	2	99	2	1
90502	2	3	2	3	3	3	2	2	2	2	1
90502	3	3	3	3	3	3	2	2	2	2	1
90502	1	4	1	4	4	3	4	1	1	2	1
90502	3	3	3	4	4	4	2	1	1	1	1
90502	2	3	2	3	99	3	2	2	99	2	1
90502	2	2	2	3	2	3	2	2	3	2	1
90502	2	2	2	3	3	2	2	2	2	3	1
90502	4	4	4	3	2	4	1	2	3	1	1
90502	1	1	1	4	3	4	1	1	2	1	1
90502	2	2	2	3	3	3	2	2	2	2	1
90502	3	1	2	2	3	3	2	3	2	2	1
90502	3	2	3	4	3	3	2	1	2	2	1
90502	2	1	99	3	3	4	1	2	2	1	1
90502	2	2	2	3	3	2	2	2	2	3	1
100501	2	2	2	3	3	2	2	2	2	3	1
100501	1	2	1	3	3	3	2	2	2	2	1
100501	1	2	1	3	3	3	2	2	2	2	1
100501	2	2	2	3	3	4	1	2	2	1	1
100501	2	2	2	4	4	4	1	1	1	1	1
100501	2	3	2	4	3	4	1	1	2	1	1
100501	1	3	2	4	3	4	1	1	2	1	1
100501	3	4	4	3	3	3	2	2	2	2	1
100501	4	4	4	3	3	3	2	2	2	2	1
100501	2	2	2	4	4	4	2	1	1	1	1
100501	4	3	4	3	3	3	2	2	2	2	1
100501	3	1	3	4	3	4	1	1	2	1	1
100501	1	2	2	3	3	3	1	2	2	2	1
100501	2	3	2	3	2	4	1	2	3	1	1
100501	3	2	2	3	3	3	2	2	2	2	1
100501	1	2	1	4	4	4	1	1	1	1	1
100501	1	1	1	3	4	3	1	2	1	2	1
100501	2	2	1	3	3	99	3	2	2	99	1
100501	1	1	2	3	3	2	2	2	2	3	1
100501	3	4	4	3	3	2	2	2	2	3	1
100501	2	2	3	3	3	3	2	2	2	2	1
110501	1	1	1	3	3	3	1	2	2	2	1
110501	1	2	1	4	4	4	1	1	1	1	1
110501	1	2	2	4	3	3	2	1	2	2	1
110501	1	2	2	4	4	99	2	1	1	99	1
110501	1	1	1	4	4	4	1	1	1	1	1
110501	2	2	2	4	4	3	1	1	1	2	1
110501	2	4	2	4	4	4	1	1	1	1	1
110501	4	3	4	3	2	3	2	2	3	2	1
110501	2	2	2	4	3	3	3	1	2	2	1
110501	3	3	2	3	3	2	2	2	2	3	1
110501	1	1	2	4	4	4	2	1	1	1	1
110501	1	3	2	4	3	4	1	1	2	1	1
110501	3	4	3	3	3	2	3	2	2	3	1
120501	4	4	4	3	1	2	3	2	4	3	1
120501	4	4	4	3	3	3	2	2	2	2	1
120501	2	1	2	4	4	4	1	1	1	1	1
120501	2	3	2	4	4	4	1	1	1	1	1
120501	2	3	2	3	3	3	2	2	2	2	1
120501	1	2	1	4	4	4	1	1	1	1	1
120501	2	2	2	3	3	3	2	2	2	2	1
120501	3	4	99	3	3	99	99	2	2	99	1
120501	1	4	1	4	3	3	2	1	2	2	1
120501	2	2	4	3	2	4	3	2	3	1	1
120501	2	2	2	4	3	3	2	1	2	2	1
120501	1	3	1	3	3	3	2	2	2	2	1
120501	3	3	99	4	4	3	2	1	1	2	1
120501	4	4	4	3	1	1	4	2	4	4	1
120501	1	3	2	4	3	3	1	1	2	2	1
120501	1	2	1	3	3	3	2	2	2	2	1
120501	1	3	2	4	3	4	2	1	2	1	1
120501	3	3	99	4	3	3	1	1	2	2	1
120501	3	3	2	3	99	99	99	2	99	99	1
120501	2	2	3	3	2	3	1	2	3	2	1
120501	2	3	1	3	2	3	2	2	3	2	1
120501	2	2	2	4	3	4	3	1	2	1	1
120501	2	3	2	3	3	3	2	2	2	2	1
120501	1	1	2	4	3	3	2	1	2	2	1
120502	4	4	4	1	1	1	4	4	4	4	1
120502	4	4	4	2	1	1	3	3	4	4	1
120502	3	4	4	1	1	1	4	4	4	4	1
120502	2	1	2	3	2	3	2	2	3	2	1
120502	1	3	2	3	3	3	3	2	2	2	1
120502	2	3	3	4	4	3	2	1	1	2	1
120502	3	3	3	1	2	1	4	4	3	4	1
120502	3	4	3	3	3	4	2	2	2	1	1
120502	4	4	4	1	1	1	4	4	4	4	1
120502	3	2	4	1	1	1	4	4	4	4	1
120502	3	3	3	2	3	2	1	3	2	3	1
120502	1	2	1	3	1	2	2	2	4	3	1
120502	1	2	2	4	3	3	1	1	2	2	1
120502	2	2	2	3	3	3	2	2	2	2	1
120502	1	2	1	3	3	3	2	2	2	2	1
120502	2	3	99	3	3	3	2	2	2	2	1
120502	4	4	4	1	1	1	4	4	4	4	1
120502	1	2	2	1	4	1	1	4	1	4	1
120502	1	4	4	4	2	4	4	1	3	1	1
120502	3	3	4	1	2	1	4	4	3	4	1
120502	3	2	3	3	3	3	2	2	2	2	1
120502	2	1	2	3	2	3	1	2	3	2	1
120502	3	4	3	3	2	2	3	2	3	3	1
120502	3	4	4	2	1	3	4	3	4	2	1
120502	2	2	2	4	2	4	2	1	3	1	1
120502	1	1	1	4	4	4	1	1	1	1	1
120504	4	4	4	4	3	99	99	1	2	99	1
120504	3	3	3	4	3	4	1	1	2	1	1
120504	4	3	4	4	3	3	1	1	2	2	1
120504	1	1	1	3	3	3	2	2	2	2	1
120504	4	4	4	1	1	1	4	4	4	4	1
120504	4	4	4	1	1	1	4	4	4	4	1
120504	3	3	3	3	2	2	3	2	3	3	1
120504	1	4	1	3	4	4	1	2	1	1	1
120504	1	2	1	4	3	3	2	1	2	2	1
120504	1	2	1	4	3	4	2	1	2	1	1
120504	3	1	1	1	2	2	3	4	3	3	1
120504	3	3	99	4	3	4	2	1	2	1	1
120504	2	2	2	3	2	3	2	2	3	2	1
120504	3	3	2	4	4	4	1	1	1	1	1
120504	2	3	3	4	3	4	2	1	2	1	1
120504	2	3	2	4	4	4	1	1	1	1	1
120504	3	3	99	3	99	3	99	2	99	2	1
120504	3	3	3	4	2	3	2	1	3	2	1
120504	4	4	4	4	3	4	2	1	2	1	1
120504	2	3	2	3	3	2	2	2	2	3	1
120504	3	3	3	3	3	3	2	2	2	2	1
150501	2	2	3	99	3	4	1	99	2	1	1
150501	3	3	3	4	4	4	1	1	1	1	1
150501	3	2	3	4	4	3	2	1	1	2	1
150501	1	2	1	4	4	4	1	1	1	1	1
150501	3	4	4	3	3	3	2	2	2	2	1
150501	3	2	3	3	3	4	2	2	2	1	1
150501	3	3	3	3	4	3	1	2	1	2	1
150501	3	2	3	3	3	3	2	2	2	2	1
150501	1	1	1	3	1	1	4	2	4	4	1
150501	4	4	4	3	3	4	2	2	2	1	1
150501	3	3	3	3	3	3	2	2	2	2	1
150501	3	3	3	4	3	3	2	1	2	2	1
150501	1	2	2	4	3	4	2	1	2	1	1
150501	4	3	4	2	1	2	4	3	4	3	1
150501	4	3	4	3	3	3	2	2	2	2	1
150501	2	3	2	4	3	4	1	1	2	1	1
160501	2	3	3	3	3	3	2	2	2	2	1
160501	2	3	2	3	4	4	2	2	1	1	1
160501	1	1	2	4	3	4	1	1	2	1	1
160501	1	1	1	4	3	3	1	1	2	2	1
160501	3	2	2	3	4	3	2	2	1	2	1
160501	1	2	1	3	3	2	2	2	2	3	1
160501	1	1	1	4	4	4	1	1	1	1	1
160501	4	2	2	3	3	4	1	2	2	1	1
160501	1	2	1	3	3	3	1	2	2	2	1
160501	2	2	1	4	4	4	1	1	1	1	1
160501	4	2	3	2	99	1	3	3	99	4	1
160501	3	3	3	3	99	4	99	2	99	1	1
160501	1	1	1	4	4	4	1	1	1	1	1
160501	4	3	3	2	1	3	4	3	4	2	1
160501	3	3	2	4	3	4	1	1	2	1	1
160501	2	3	3	3	3	4	2	2	2	1	1
160501	3	2	3	3	1	2	3	2	4	3	1
160501	3	2	3	2	1	1	4	3	4	4	1
160501	2	3	2	3	3	4	1	2	2	1	1
160501	2	1	2	3	99	4	2	2	99	1	1
160501	4	4	4	3	99	3	2	2	99	2	1
160502	4	3	3	3	3	2	2	2	2	3	1
160502	4	4	4	3	2	3	3	2	3	2	1
160502	4	3	4	3	3	2	2	2	2	3	1
160502	3	3	3	4	3	3	2	1	2	2	1
160502	4	3	4	3	3	3	2	2	2	2	1
160502	2	2	2	3	2	2	3	2	3	3	1
160502	1	2	1	4	3	4	2	1	2	1	1
160502	2	3	2	4	3	4	2	1	2	1	1
160502	3	2	3	3	3	3	2	2	2	2	1
160502	2	3	2	4	4	3	1	1	1	2	1
160502	2	3	3	3	3	99	2	2	2	99	1
160502	4	4	4	1	3	1	4	4	2	4	1
160502	4	3	4	3	2	3	3	2	3	2	1
160502	3	3	3	3	2	2	3	2	3	3	1
160502	3	2	2	4	3	4	1	1	2	1	1
160502	4	3	3	3	3	4	1	2	2	1	1
160502	3	2	2	99	99	3	99	99	99	2	1
160502	4	4	4	3	3	3	2	2	2	2	1
160502	3	3	3	3	3	99	2	2	2	99	1
160502	2	2	2	3	3	3	2	2	2	2	1
230505	2	1	1	4	4	4	1	1	1	1	1
230505	1	1	1	4	4	3	2	1	1	2	1
230505	2	1	2	3	99	3	2	2	99	2	1
230505	3	3	2	4	4	4	1	1	1	1	1
230505	1	1	1	4	4	4	1	1	1	1	1
230505	2	2	2	4	3	3	2	1	2	2	1
230505	2	2	2	3	4	3	2	2	1	2	1
230505	3	4	3	4	4	4	1	1	1	1	1
230505	2	4	2	4	4	99	1	1	1	99	1
230505	1	3	1	3	3	3	3	2	2	2	1
230505	2	1	1	3	99	2	99	2	99	3	1
230505	1	3	1	3	3	99	2	2	2	99	1
230505	1	2	1	4	4	4	1	1	1	1	1
230505	1	2	2	3	3	3	2	2	2	2	1
230505	2	2	2	3	3	2	2	2	2	3	1
230505	1	2	1	3	3	99	2	2	2	99	1
230505	3	4	3	4	3	3	2	1	2	2	1
230505	2	2	2	3	3	2	2	2	2	3	1
230505	3	2	3	3	3	2	3	2	2	3	1
230505	3	2	3	3	2	3	2	2	3	2	1
230505	3	2	2	3	3	3	2	2	2	2	1
230505	2	2	2	4	3	4	2	1	2	1	1
230507	3	3	4	2	3	2	2	3	2	3	1
230507	3	3	3	3	99	3	1	2	99	2	1
230507	2	2	2	3	3	3	1	2	2	2	1
230507	2	3	2	3	3	3	2	2	2	2	1
230507	4	4	4	3	1	3	3	2	4	2	1
230507	4	4	4	2	4	99	99	3	1	99	1
230507	2	1	2	4	2	2	3	1	3	3	1
230507	1	1	1	3	3	3	2	2	2	2	1
230507	2	2	1	4	4	4	99	1	1	1	1
230507	1	1	2	99	2	2	99	99	3	3	1
230507	4	4	4	1	1	1	4	4	4	4	1
230507	2	1	1	1	1	1	4	4	4	4	1
230507	1	3	3	3	2	2	2	2	3	3	1
230507	4	4	3	4	2	3	1	1	3	2	1
230507	3	3	3	3	4	3	2	2	1	2	1
230507	3	4	2	3	2	3	2	2	3	2	1
230507	2	4	2	4	3	4	1	1	2	1	1
230507	1	3	99	1	1	1	4	4	4	4	1
300502	4	3	4	2	1	1	4	3	4	4	1
300502	2	2	2	3	3	3	2	2	2	2	1
300502	2	2	1	3	4	3	1	2	1	2	1
300502	2	3	3	3	2	3	2	2	3	2	1
300502	1	4	1	3	3	3	2	2	2	2	1
300502	2	3	1	3	2	3	2	2	3	2	1
300502	1	1	1	4	4	4	1	1	1	1	1
300502	2	2	2	3	2	3	2	2	3	2	1
300502	3	4	3	3	3	3	2	2	2	2	1
300502	3	4	3	3	99	3	2	2	99	2	1
300502	4	4	4	99	2	99	99	99	3	99	1
300502	3	3	3	4	4	4	1	1	1	1	1
300502	1	4	3	1	2	1	3	4	3	4	1
310503	3	3	3	3	99	3	2	2	99	2	1
310503	3	3	3	4	3	3	2	1	2	2	1
310503	2	3	4	3	99	3	2	2	99	2	1
310503	4	3	2	2	1	3	1	3	4	2	1
310503	2	2	1	3	2	1	4	2	3	4	1
310503	1	1	1	3	3	3	2	2	2	2	1
310503	3	2	1	2	1	1	3	3	4	4	1
310503	2	2	2	3	3	3	2	2	2	2	1
310503	1	1	99	3	3	3	99	2	2	2	1
310503	2	3	3	4	3	3	2	1	2	2	1
310503	1	1	1	3	99	2	2	2	99	3	1
310503	2	2	2	3	3	3	99	2	2	2	1
310503	1	1	1	4	3	3	1	1	2	2	1
310503	3	2	3	3	3	3	2	2	2	2	1
310503	2	3	1	4	3	4	2	1	2	1	1
310503	3	2	2	3	2	2	3	2	3	3	1
310503	3	2	2	3	3	3	2	2	2	2	1
310503	4	2	3	3	2	3	2	2	3	2	1
310503	3	2	2	3	3	99	3	2	2	99	1
310503	2	3	2	3	3	3	2	2	2	2	1
310503	1	1	1	3	3	99	1	2	2	99	1
310503	1	2	1	3	99	3	2	2	99	2	1
320505	1	3	1	4	4	4	1	1	1	1	1
320505	1	4	2	4	4	4	1	1	1	1	1
320505	3	2	4	3	3	2	2	2	2	3	1
320505	1	3	1	3	3	3	2	2	2	2	1
320505	1	2	1	3	3	2	1	2	2	3	1
320505	3	4	3	3	3	3	2	2	2	2	1
320505	2	3	1	3	2	3	99	2	3	2	1
320505	3	4	2	3	3	2	3	2	2	3	1
320505	1	2	1	4	3	4	2	1	2	1	1
320505	1	2	2	3	3	3	2	2	2	2	1
320505	1	4	1	4	4	4	1	1	1	1	1
320505	3	2	2	4	3	4	2	1	2	1	1
320505	2	3	2	4	3	3	2	1	2	2	1
320505	4	4	4	4	99	4	1	1	99	1	1
320505	1	2	2	3	2	3	2	2	3	2	1
320505	4	4	4	4	4	2	2	1	1	3	1
320505	3	3	2	4	3	4	2	1	2	1	1
320506	1	3	2	3	3	3	1	2	2	2	1
320506	1	1	1	4	3	3	2	1	2	2	1
320506	2	3	2	3	3	3	2	2	2	2	1
320506	4	4	4	2	2	2	4	3	3	3	1
320506	1	1	2	4	4	3	2	1	1	2	1
320506	1	2	1	4	4	3	2	1	1	2	1
320506	3	3	4	3	2	2	3	2	3	3	1
320506	3	2	3	4	3	3	2	1	2	2	1
320506	1	3	1	4	4	4	2	1	1	1	1
320506	3	2	3	99	99	99	2	99	99	99	1
320506	3	4	3	3	3	3	2	2	2	2	1
320506	3	4	1	4	4	1	4	1	1	4	1
320506	1	1	99	99	99	3	1	99	99	2	1
320506	3	3	3	3	99	3	99	2	99	2	1
350502	4	4	4	3	1	3	2	2	4	2	1
350502	3	4	3	4	3	2	2	1	2	3	1
350502	4	4	4	3	1	3	3	2	4	2	1
350502	3	3	3	3	3	3	2	2	2	2	1
350502	3	3	3	3	3	2	3	2	2	3	1
350502	2	3	2	2	2	2	3	3	3	3	1
350502	3	3	3	3	3	3	2	2	2	2	1
350502	3	4	3	3	3	3	1	2	2	2	1
350502	4	4	4	3	3	3	2	2	2	2	1
350502	4	4	4	4	4	4	1	1	1	1	1
350502	4	4	2	2	3	2	3	3	2	3	1
350502	3	3	2	3	3	2	2	2	2	3	1
350502	3	3	3	3	3	2	2	2	2	3	1
350502	2	2	2	2	2	2	3	3	3	3	1
350502	3	2	3	2	2	3	3	3	3	2	1
350502	1	1	99	3	2	2	2	2	3	3	1
350502	3	3	4	3	3	3	3	2	2	2	1
350502	3	3	3	4	3	3	99	1	2	2	1
350502	4	4	4	3	4	4	3	2	1	1	1
